26th April 1919	Richard III	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
13th July 2002	Cleopatra	Sinead Cusack	Michael Attenborough	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
13th July 2002	Octavius Caesar	Stephen Campbell-Moore	Michael Attenborough	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
13th July 2002	Mark Antony	Stuart Wilson	Michael Attenborough	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
5th August 1919	Decius Brutus	Charles Doran	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th August 1919	Octavius Caesar	Harvey Adams	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th August 1919	Julius Caesar	G F Hannam Clark	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th August 1919	Marcus Brutus	James Dale	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th April 1928	Decius Brutus	Gordon Bailey	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th April 1928	Julius Caesar	Kenneth Wicksteed	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th April 1928	Marcus Brutus	Eric Maxon	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
19th June 1984	Richard III	Antony Sher	Bill Alexander	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
19th June 1984	Richard Duke of York	Reuben Purchase	Bill Alexander	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
19th June 1984	Richard Ratcliffe	Ian MacKenzie	Bill Alexander	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
24th November 2001	Decius Brutus	Andrew Maud	Edward Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
24th November 2001	Antony’s Servant	Adam Kay	Edward Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
24th November 2001	Julius Caesar	Ian Hogg	Edward Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
24th November 2001	Octavius Caesar	John Hopkins	Edward Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
24th November 2001	Marcus Brutus	Greg Hicks	Edward Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
24th November 2001	Caesar’s Servant	Andrew James Storey	Edward Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
24th November 2001	Mark Antony	Tom Mannion	Edward Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
29th March 1983	Decius Brutus	Paul Clayton	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
29th March 1983	Servant to Antony	Charles Lawson	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
29th March 1983	Julius Caesar	Joseph O’Conor	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
29th March 1983	Octavius Caesar	Nigel Cooke	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
29th March 1983	Marcus Brutus	Peter McEnery	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
29th March 1983	Servant to Caesar	Simon Treves	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
29th March 1983	Mark Antony	David Schofield	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
29th April 2000	Cleopatra	Frances de la Tour	Steven Pimlott	Royal Shakespeare Company	Theatre Royal, Plymouth
29th April 2000	Octavius Caesar	Guy Henry	Steven Pimlott	Royal Shakespeare Company	Theatre Royal, Plymouth
29th April 2000	Mark Antony	Alan Bates	Steven Pimlott	Royal Shakespeare Company	Theatre Royal, Plymouth
13th April 1928	Richard III	George Hayes	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th July 1926	Decius Brutus	Frank Darch	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th July 1926	Octavius Caesar	Frank Darch	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th July 1926	Julius Caesar	Kenneth Wicksteed	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th July 1926	Marcus Brutus	George Skillan	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th July 2001	Decius Brutus	Andrew Maud	Edward Hall	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
26th July 2001	Antony’s Servant	Adam Kay	Edward Hall	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
26th July 2001	Julius Caesar	Ian Hogg	Edward Hall	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
26th July 2001	Octavius Caesar	John Hopkins	Edward Hall	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
26th July 2001	Marcus Brutus	Greg Hicks	Edward Hall	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
26th July 2001	Caesar’s Servant	Andrew James Storey	Edward Hall	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
26th July 2001	Mark Antony	Tom Mannion	Edward Hall	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
24th November 1981	Richard III	Alan Howard	Terry Hands	Royal Shakespeare Company	Aldwych Theatre, London
24th November 1981	SirRichard Ratcliffe	John Bowe	Terry Hands	Royal Shakespeare Company	Aldwych Theatre, London
24th November 1981	Richard of York(alt)	Charles Rendall	Terry Hands	Royal Shakespeare Company	Aldwych Theatre, London
2nd April 1963	Ariel	Ian Holm	Clifford Williams	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2nd April 1963	Prospero	Tom Fleming	Clifford Williams	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2nd April 1963	Miranda	Philipa Urquhart	Clifford Williams	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1990	Sir Richard Ratcliffe	Richard O’Callaghan	Richard Eyre	National Theatre	Lyttelton Theatre, National Theatre
1990	Richard III	Ian McKellen	Richard Eyre	National Theatre	Lyttelton Theatre, National Theatre
1990	Richard, Duke of York	Alex Scott	Richard Eyre	National Theatre	Lyttelton Theatre, National Theatre
9th April 1963	Decius Brutus	Derek Waring	John Blatchley	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th April 1963	Octavius Caesar	Charles Kay	John Blatchley	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th April 1963	Julius Caesar	Roy Dotrice	John Blatchley	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th April 1963	Marcus Brutus	Tom Fleming	John Blatchley	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
6th August 1915	Richard III	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
19th January 2000	Cleopatra	Frances de la Tour	Steven Pimlott	Royal Shakespeare Company	Barbican Theatre, London
19th January 2000	Octavius Caesar	Guy Henry	Steven Pimlott	Royal Shakespeare Company	Barbican Theatre, London
19th January 2000	Mark Antony	Alan Bates	Steven Pimlott	Royal Shakespeare Company	Barbican Theatre, London
17th March 1981	Richard III	Alan Howard	Terry Hands	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
17th March 1981	SirRichard Ratcliffe	John Bowe	Terry Hands	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
17th March 1981	Richard of York(alt)	Jeremy Sullivan	Terry Hands	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
13th September 1944	Sir Richard Ratcliffe; Murderer	Morris Sweden	John Burrell	unknown production company	New Theatre, London
13th September 1944	Richard, Duke of Gloster	Laurence Olivier	John Burrell	unknown production company	New Theatre, London
1961	Richard III	Paul Daneman	Colin George	unknown production company	Old Vic, London
1961	Richard, Duke of York	Jonathan Collins	Colin George	unknown production company	Old Vic, London
25th March 1952	Ariel	Margaret Leighton	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th March 1952	Prospero	Ralph Richardson	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th March 1952	Miranda	Zena Walker	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
29th April 1915	Richard III	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
6th April 1939	Richard III	John Laurie	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
6th April 1939	Sir Richard Ratcliff	Robert Marshall	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1961	Decius Brutus	David Bird	Minos Volanakis	unknown production company	Old Vic, London
1961	Julius Caesar	Joseph O’Conor	Minos Volanakis	unknown production company	Old Vic, London
26th June 1951	Ariel	Alan Badel	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th June 1951	Prospero	Michael Redgrave	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th June 1951	Miranda	Hazel Penwarden	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1989	Richard III	Derek Jacobi	Clifford Williams	unknown production company	Kennedy Center Washington DC, USA
1989	Richard, Duke of York	Ian Harris	Clifford Williams	unknown production company	Kennedy Center Washington DC, USA
1959	Ariel	Jeanette Sterke	Douglas Seale	unknown production company	Old Vic, London
1959	Prospero	John Phillips	Douglas Seale	unknown production company	Old Vic, London
1959	Singer: Ariel	Mary Thomas	Douglas Seale	unknown production company	Old Vic, London
1959	Miranda	Natasha Parry	Douglas Seale	unknown production company	Old Vic, London
4th November 1980	Richard III	Alan Howard	Terry Hands	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
4th November 1980	Sir Richard Ratcliff	John Bowe	Terry Hands	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
4th November 1980	Richard of York(alt)	Jeremy Sullivan	Terry Hands	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
23rd May 1996	Decius Brutus	Roger May	Peter Hall	Royal Shakespeare Company	Barbican Theatre, London
23rd May 1996	Julius Caesar	Christopher Benjamin	Peter Hall	Royal Shakespeare Company	Barbican Theatre, London
23rd May 1996	Octavius Caesar	Simon Chadwick	Peter Hall	Royal Shakespeare Company	Barbican Theatre, London
23rd May 1996	Marcus Brutus	John Nettles	Peter Hall	Royal Shakespeare Company	Barbican Theatre, London
23rd May 1996	Caesar’s Servant	Dickon Tyrrell	Peter Hall	Royal Shakespeare Company	Barbican Theatre, London
23rd May 1996	Mark Antony	Hugh Quarshie	Peter Hall	Royal Shakespeare Company	Barbican Theatre, London
24th May 1961	Richard III	Christopher Plummer	William Gaskill	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
21st June 2007	Lear’s Fool	Sylvester McCoy	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
26th October 1948	Ariel	Mary Morris	Robert Atkins	unknown production company	Theatre Royal, Drury Lane, London
26th October 1948	Prospero	John Gielgud	Robert Atkins	unknown production company	Theatre Royal, Drury Lane, London
26th October 1948	Miranda	Dorothy Hyson	Robert Atkins	unknown production company	Theatre Royal, Drury Lane, London
26th April 1913	Richard III	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st April 1989	Richard III	Anton Lesser	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
1st April 1989	Richard Duke of York	James Goodwin	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
1st April 1989	Richard Ratcliffe	Richard Bremmer	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
28th September 1979	Sir Richard Ratcliffe	Roger Gartland	Christopher Morahan	National Theatre	Olivier Theatre, National Theatre
28th September 1979	Messenger to King Richard	Nik Forster	Christopher Morahan	National Theatre	Olivier Theatre, National Theatre
28th September 1979	Richard, Duke of Gloucester	John Wood	Christopher Morahan	National Theatre	Olivier Theatre, National Theatre
28th September 1979	Richard, Duke of York	Jon Addison	Christopher Morahan	National Theatre	Olivier Theatre, National Theatre
28th September 1979	Richard, Duke fo York	Jeremy Dimmick	Christopher Morahan	National Theatre	Olivier Theatre, National Theatre
14th March 1959	Decius Brutus	Peter Palmer	Bryan Bailey	Belgrade Theatre Co.	Belgrade Theatre, Coventry
14th March 1959	Servant to Antony	Terry Wale	Bryan Bailey	Belgrade Theatre Co.	Belgrade Theatre, Coventry
14th March 1959	Julius Caesar	Malcolm Rogers	Bryan Bailey	Belgrade Theatre Co.	Belgrade Theatre, Coventry
14th March 1959	Octavius Caesar	Kenton Moore	Bryan Bailey	Belgrade Theatre Co.	Belgrade Theatre, Coventry
14th March 1959	Marcus Brutus	Robert Marsden	Bryan Bailey	Belgrade Theatre Co.	Belgrade Theatre, Coventry
14th March 1959	Servant to Caesar	Stanley Page	Bryan Bailey	Belgrade Theatre Co.	Belgrade Theatre, Coventry
24th November 2007	Fool	Brian Moore	director unknown	Headgate Theatre Productions	Headgate Theatre, Colchester
24th November 2007	Lear, King of Britain	David Knight	director unknown	Headgate Theatre Productions	Headgate Theatre, Colchester
16th March 1996	Decius Brutus	Paul Bettany	Peter Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
16th March 1996	Julius Caesar	Christopher Benjamin	Peter Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
16th March 1996	Octavius Caesar	Mark Bazeley	Peter Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
16th March 1996	Marcus Brutus	John Nettles	Peter Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
16th March 1996	Caesar’s Servant	Christopher Middleton	Peter Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
16th March 1996	Mark Antony	Hugh Quarshie	Peter Hall	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
4th May 1912	Richard III	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
4th May 1912	Sir Richard Ratcliff	Rupert L Conrick	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
9th May 1947	Ariel	Joy Parker	Norman Wright	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
9th May 1947	Prospero	Robert Harris	Norman Wright	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
9th May 1947	Miranda	Daphne Slater	Norman Wright	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1976	Richard III	Alan Badel	Douglas Campbell	unknown production company	St George’s Theatre, Tufnell Park
1976	Richard Duke of York	Victoria Kempton	Douglas Campbell	unknown production company	St George’s Theatre, Tufnell Park
1976	Berkley/Sir Richard Ratcliffe	Michael Irving	Douglas Campbell	unknown production company	St George’s Theatre, Tufnell Park
13th November 1999	Cleopatra	Frances de la Tour	Steven Pimlott	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
13th November 1999	Octavius Caesar	Guy Henry	Steven Pimlott	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
13th November 1999	Mark Antony	Alan Bates	Steven Pimlott	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
1958	Brutus	John Phillips	Douglas Seale	unknown production company	Old Vic, London
20th April 1887	Richard III	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
21st June 2007	Lear’s Fool	Sylvester McCoy	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
21st April 1911	Richard III	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st April 1911	Sir Richard Ratcliff	L Rupert	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd June 1999	Cleopatra	Frances de la Tour	Steven Pimlott	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
23rd June 1999	Octavius Caesar	Guy Henry	Steven Pimlott	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
23rd June 1999	Mark Antony	Alan Bates	Steven Pimlott	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
7th October 1975	Richard III	Ian Richardson	Barry Kyle	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
7th October 1975	Richard Duke of York	Neil Surman	Barry Kyle	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
21st June 2007	Lear’s Fool	Sylvester McCoy	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
20th April 1946	Ariel	David O’Brien	Eric Crozier	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1946	Prospero	Robert Harris	Eric Crozier	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1946	Miranda	Joy Parker	Eric Crozier	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th May 1957	Decius Brutus	Robin Lloyd	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th May 1957	Octavius Caesar	Clive Revill	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th May 1957	Brutus	Alec Clunes	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th May 1957	Julius Caesar	Cyril Luckham	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th May 1957	Mark Antony	Richard Johnson	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th July 1923	Richard III	Baliol Holloway	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
21st June 2007	Lear’s Fool	Sylvester McCoy	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
11th October 2014	Decius Brutus/Lucilius	Dickon Tyrrell	Dominic Dromgoole	Shakespeare’s Globe	Shakespeare’s Globe
11th October 2014	Octavius Caesar	Joe Jameson	Dominic Dromgoole	Shakespeare’s Globe	Shakespeare’s Globe
11th October 2014	Brutus	Tom McKay	Dominic Dromgoole	Shakespeare’s Globe	Shakespeare’s Globe
11th October 2014	Julius Caesar	George Irving	Dominic Dromgoole	Shakespeare’s Globe	Shakespeare’s Globe
11th October 2014	Mark Antony	Luke Thompson	Dominic Dromgoole	Shakespeare’s Globe	Shakespeare’s Globe
24th March 1953	Richard III	Marius Goring	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th March 1953	Sir Richard Ratcliff	Mervyn Blake	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
29th April 1886	Richard III	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
12th May 1956	Decius Brutus/Strato	Albert Finney	Bernard Hepton	unknown production company	Birmingham Repertory Theatre
12th May 1956	Julius Caesar	Alan Rowe	Bernard Hepton	unknown production company	Birmingham Repertory Theatre
12th May 1956	Marcus Brutus	Kenneth Mackintosh	Bernard Hepton	unknown production company	Birmingham Repertory Theatre
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
21st June 2007	Lear’s Fool	Sylvester McCoy	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
28th April 1923	Richard III	Baliol Holloway	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st May 1991	Fool	Linda Kerr Scott	Nicholas Hytner	Royal Shakespeare Company	Barbican Theatre, London
1st May 1991	King Lear	John Wood	Nicholas Hytner	Royal Shakespeare Company	Barbican Theatre, London
2012	Octavius Caesar/Portia	Clare Dunne	Phyllida Lloyd	unknown production company	Donmar Warehouse, London
2012	Brutus	Harriet Walter	Phyllida Lloyd	unknown production company	Donmar Warehouse, London
2012	Julius Caesar	Frances Barber	Phyllida Lloyd	unknown production company	Donmar Warehouse, London
2012	Mark Antony	Cush Jumbo	Phyllida Lloyd	unknown production company	Donmar Warehouse, London
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
21st June 2007	Lear’s Fool	Sylvester McCoy	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
26th January 1949	Richard, Duke of Gloster	Laurence Olivier	John Burrell	unknown production company	New Theatre, London
1955	Brutus	Paul Rogers	Michael Benthall	unknown production company	Old Vic, London
1955	Julius Caesar	Gerald Cross	Michael Benthall	unknown production company	Old Vic, London
1955	Mark Antony	John Neville	Michael Benthall	unknown production company	Old Vic, London
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
21st June 2007	Lear’s Fool	Sylvester McCoy	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
16th February 1991	Fool	Linda Kerr Scott	Nicholas Hytner	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
16th February 1991	Lear	John Wood	Nicholas Hytner	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
17th August 1972	Mark Antony	Hywel Bennett	Peter James	National Theatre at the Young Vic	Young Vic, London
17th August 1972	Julius Caesar	Richard Beale	Peter James	National Theatre at the Young Vic	Young Vic, London
17th August 1972	Marcus Brutus	Nigel Hawthorne	Peter James	National Theatre at the Young Vic	Young Vic, London
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
21st June 2007	Lear’s Fool	Sylvester McCoy	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
30th April 1949	Sir Richard Ratcliffe	Wolfe Morris	Michael Langham	unknown production company	Birmingham Repertory Theatre
30th April 1949	Lady Anne, afterwards married to Richard III	Anne Casson	Michael Langham	unknown production company	Birmingham Repertory Theatre
30th April 1949	Richard, Duke of Gloucester, brother to Edward IV	Alan Badel	Michael Langham	unknown production company	Birmingham Repertory Theatre
30th April 1949	Richard, Duke of York, son to Edward IV	Raymond Harper	Michael Langham	unknown production company	Birmingham Repertory Theatre
18th July 1921	Richard III	Baliol Holloway	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th July 1921	Sir Richard Ratcliff	Arthur Keane	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
6th August 2016	Richard III	Ralph Fiennes	Rupert Goold	unknown production company	Almeida Theatre, London, Islington
1990	King Lear	John Wood	Nicholas Hytner	unknown production company	Barbican Theatre, London
1990	The Fool	Linda Kerr Scott	Nicholas Hytner	unknown production company	Barbican Theatre, London
2nd May 1972	Decius Brutus	Phillip Manikum	Euan Smith	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2nd May 1972	Octavius Caesar	Corin Redgrave	Euan Smith	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2nd May 1972	Antony Lieutenant	Martin Milman	Euan Smith	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2nd May 1972	Julius Caesar	Mark Dignam	Euan Smith	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2nd May 1972	Marcus Brutus	John Wood	Euan Smith	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1949	Sir Richard Ratcliffe	Oliver Hunter	John Burrell	Old Vic Co.	New Theatre, London
1949	Richard, Duke of Gloster	Laurence Olivier	John Burrell	Old Vic Co.	New Theatre, London
25th April 1906	Decius Brutus	Percy D Owen	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1906	Octavius Caesar	Clarence Derwent	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1906	Julius Caesar	George Buchanan	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1906	Marcus Brutus	B A Pittar	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1921	Richard III	Baliol Holloway	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1921	Sir Richard Ratcliff	Arthur Keane	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1990	Fool	David Bradley	Deborah Warner	National Theatre	Lyttelton Theatre, National Theatre
1990	King Lear	Brian Cox	Deborah Warner	National Theatre	Lyttelton Theatre, National Theatre
27th April 1904	Decius Brutus	B A Pittar	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th April 1904	Octavius Caesar	George Buchanan	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th April 1904	Julius Caesar	Walter Hampden	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th April 1904	Marcus Brutus	Arthur Whitby	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
12th October 1998	Gallus; Cleopatra’s Messenger	Riz Abbasi	Sean Mathias	National Theatre	Olivier Theatre, National Theatre
12th October 1998	Cleopatra	Helen Mirren	Sean Mathias	National Theatre	Olivier Theatre, National Theatre
12th October 1998	Octavius Caesar	Samuel West	Sean Mathias	National Theatre	Olivier Theatre, National Theatre
12th October 1998	Mark Antony	Alan Rickman	Sean Mathias	National Theatre	Olivier Theatre, National Theatre
21st March 2009	Julius Caesar	Simon Armstrong	Andrew Hilton	Shakespeare at the Tobacco Factory	Tobacco Factory, Bristol
21st March 2009	Decius Brutus/Titinius	Paul Currier	Andrew Hilton	Shakespeare at the Tobacco Factory	Tobacco Factory, Bristol
21st March 2009	Caesar’s Servant	Craig Fuller	Andrew Hilton	Shakespeare at the Tobacco Factory	Tobacco Factory, Bristol
