23rd February 2013	Macbeth	Tom Mcgovern	Caroline Devlin	Guildford Shakespeare Co.	Holy Trinity Church, Guildford
23rd February 2013	Lady Macbeth	Johanne Murdock	Caroline Devlin	Guildford Shakespeare Co.	Holy Trinity Church, Guildford
4th January 1968	Macbeth	Paul Scofield	Peter Hall	Royal Shakespeare Company	Aldwych Theatre, London
4th January 1968	Lady Macbeth	Vivien Merchant	Peter Hall	Royal Shakespeare Company	Aldwych Theatre, London
1st December 1988	Fool	Patrick Miller	Cicely Berry	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
1st December 1988	King Lear	Richard Haddon Haines	Cicely Berry	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
1995	Macbeth	Duncan Bell	Philip Franks	Sheffield Crucible Theatre Company	Crucible Theatre, Sheffield
1995	Lady Macbeth	Siobhan Stanley	Philip Franks	Sheffield Crucible Theatre Company	Crucible Theatre, Sheffield
12th April 1977	Macbeth	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
12th April 1977	Lady Macbeth	Judi Dench	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1st August 1997	Iago	Simon Russell Beale	Sam Mendes	National Theatre	Cottesloe Theatre, National Theatre
1st August 1997	Desdemona	Claire Skinner	Sam Mendes	National Theatre	Cottesloe Theatre, National Theatre
1st August 1997	Othello	David Harewood	Sam Mendes	National Theatre	Cottesloe Theatre, National Theatre
23rd July 1921	Macbeth	Edmund Willard	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd July 1921	Lady Macbeth	Dorothy Green	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
9th July 1961	Macbeth	Alan Dobie	David William	Ludlow Festival Society	Ludlow Castle
9th July 1961	Lady Macbeth	Tobi Weinberg	David William	Ludlow Festival Society	Ludlow Castle
15th December 1967	Macbeth	Paul Scofield	Peter Hall	Royal Shakespeare Company	Tour
15th December 1967	Lady Macbeth	Vivien Merchant	Peter Hall	Royal Shakespeare Company	Tour
13th November 2004	Macbeth	Greg Hicks	Dominic Cooke	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
13th November 2004	Lady Macbeth	Sian Thomas	Dominic Cooke	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
3rd April 1945	Iago	Antony Eustrel	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd April 1945	Desdemona	Moira Lister	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd April 1945	Othello	George Skillan	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st March 1977	Macbeth	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Gulbenkian Studio, Newcastle-upon-Tyne
21st March 1977	Lady Macbeth	Judi Dench	Trevor Nunn	Royal Shakespeare Company	Gulbenkian Studio, Newcastle-upon-Tyne
1995	Iago	Oliver Hickey	Andrew Manley	unknown production company	Harrogate Theatre
1995	Othello	Damian Myerscough	Andrew Manley	unknown production company	Harrogate Theatre
8th October 1994	Macbeth	Timothy West	Helena Kaut-Howson	unknown production company	Clwyd Theatr Cymru, Mold
8th October 1994	Lady Macbeth	Alexandra Mathie	Helena Kaut-Howson	unknown production company	Clwyd Theatr Cymru, Mold
28th April 1921	Macbeth	Edmund Willard	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1921	Lady Macbeth	Dorothy Green	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th August 1967	Macbeth	Paul Scofield	Peter Hall	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
16th August 1967	Lady Macbeth	Vivien Merchant	Peter Hall	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
16th October 2004	Macbeth	John Killoran	Ellie Jones	Royal Shakespeare Company	Michel St Denis Studio, The Other Place, Stratford-upon-Avon
16th October 2004	Lady Macbeth	Meg Fraser	Ellie Jones	Royal Shakespeare Company	Michel St Denis Studio, The Other Place, Stratford-upon-Avon
1995	Iago	Neil Caple	Edward Hall	unknown production company	Watermill Theatre, Bagnor
1995	Desdemona	Jackie Morrison	Edward Hall	unknown production company	Watermill Theatre, Bagnor
1995	Othello	Leo Wringer	Edward Hall	unknown production company	Watermill Theatre, Bagnor
17th April 1902	Romeo	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
17th April 1902	Juliet	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th June 1994	Macbeth	Derek Jacobi	Adrian Noble	Royal Shakespeare Company	Tour
25th June 1994	Lady Macbeth	Cheryl Campbell	Adrian Noble	Royal Shakespeare Company	Tour
27th April 1911	Macbeth	Matheson Lang	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th April 1911	Lady Macbeth	Hutin Britton	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1943	Iago	Abraham Sofaer	Milton Rosmer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1943	Desdemona	Anna Konstam	Milton Rosmer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1943	Othello	Baliol Holloway	Milton Rosmer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th April 1897	Romeo	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th April 1897	Juliet	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th July 1910	Macbeth	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th July 1910	Lady Macbeth	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1958	Macbeth	Michael Hordern	Douglas Seale	unknown production company	Old Vic, London
1958	Lady Macbeth	Beatrix Lehmann	Douglas Seale	unknown production company	Old Vic, London
22nd March 1994	Macbeth	Derek Jacobi	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
22nd March 1994	Lady Macbeth	Cheryl Campbell	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1995	Iago	Rupert Wickham	Christopher Geelan	unknown production company	The Bridewell, London
1995	Desdemona	Debra Beaumont	Christopher Geelan	unknown production company	The Bridewell, London
1995	Othello	Guy Burgess	Christopher Geelan	unknown production company	The Bridewell, London
9th October 2004	Macbeth	Greg Hicks	Dominic Cooke	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th October 2004	Lady Macbeth	Sian Thomas	Dominic Cooke	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
25th April 1893	Romeo	G Hippisley	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1893	Juliet	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
6th May 1908	Macbeth	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
6th May 1908	Lady Macbeth	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
15th March 1958	Macbeth	Albert Finney	Bernard Hepton	unknown production company	Birmingham Repertory Theatre
15th March 1958	Lady Macbeth	June Brown	Bernard Hepton	unknown production company	Birmingham Repertory Theatre
15th October 1966	Macbeth	Leon Eagles	Anthony Carrick	Hornchurch Repertory Co.	Queens Theatre, Hornchurch
15th October 1966	Lady Macbeth	Georgine Anderson	Anthony Carrick	Hornchurch Repertory Co.	Queens Theatre, Hornchurch
15th December 1993	Macbeth	Derek Jacobi	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
15th December 1993	Lady Macbeth	Cheryl Campbell	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
23rd April 1888	Romeo	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd April 1888	Juliet	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th April 1939	Iago	Alec Clunes	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th April 1939	Desdemona	Joyce Bland	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th April 1939	Othello	John Laurie	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1957	Macbeth	Glynn Edwards	Joan Littlewood	Theatre Workshop	Theatre Royal, Stratford East
1957	Lady Macbeth	Eileen Kennally	Joan Littlewood	Theatre Workshop	Theatre Royal, Stratford East
7th May 2016	Fool	Miltos Yerolemou	Michael Buffong	Birmingham Repertory Theatre	Royal Exchange Theatre, Manchester
7th May 2016	Lear	Don Warrington	Michael Buffong	Birmingham Repertory Theatre	Royal Exchange Theatre, Manchester
1966	Macbeth	Alec Guinness	William Gaskill	The English Stage Company	Royal Court Theatre, London
1966	Lady Macbeth	Simone Signoret	William Gaskill	The English Stage Company	Royal Court Theatre, London
1st January 2001	Macbeth	Antony Sher	Gregory Doran	Royal Shakespeare Company	Filmed for television
1st January 2001	Lady Macbeth	Harriet Walter	Gregory Doran	Royal Shakespeare Company	Filmed for television
21st April 1885	Romeo	Felix Pitt	Charles Bernard	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st April 1885	Juliet	Miss Alleyn	Charles Bernard	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th February 1978	Iago	Roy Dotrice	Peter Dews	Chichester Festival Theatre Production	Perth Concert Hall
11th February 1978	Desdemona	Nyree Dawn Porter	Peter Dews	Chichester Festival Theatre Production	Perth Concert Hall
11th February 1978	Othello	Keith Michell	Peter Dews	Chichester Festival Theatre Production	Perth Concert Hall
1993	Macbeth	Alan Howard	Richard Eyre	National Theatre	Olivier Theatre, National Theatre
1993	Lady Macbeth	Anastasia Hille	Richard Eyre	National Theatre	Olivier Theatre, National Theatre
1937	Iago	Laurence Olivier	Tyrone Guthrie	unknown production company	Old Vic, London
1937	Othello	Ralph Richardson	Tyrone Guthrie	unknown production company	Old Vic, London
1966	Macbeth	John Clements	John Clements	unknown production company	Chichester Festival Theatre
29th September 2013	Fool	Tony Robinson	director unknown	The Old Vic and St James Theatre	The Old Vic and St James Theatre
29th September 2013	Lear	Joss Ackland	director unknown	The Old Vic and St James Theatre	The Old Vic and St James Theatre
1977	Othello	Keith Michell	Peter Dews	Chichester Festival Theatre Production	European Cities’ Tour: Belgium, Luxembourg
21st April 1884	Romeo	Felix Pitt	Charles Bernard	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st April 1884	Juliet	Miss Alleyn	Charles Bernard	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1992	Macbeth	Tony Haygarth	Michael Bogdanov	unknown production company	The Royalty Theatre, London
1992	Lady Macbeth	Lynn Farleigh	Michael Bogdanov	unknown production company	The Royalty Theatre, London
11th November 1986	Macbeth	Jonathan Pryce	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
11th November 1986	Lady Macbeth	Sinead Cusack	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
26th August 2010	Fool	Kathryn Hunter	David Farr	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
26th August 2010	King Lear	Greg Hicks	David Farr	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
25th June 2000	Macbeth	Antony Sher	Gregory Doran	Royal Shakespeare Company	Tour
25th June 2000	Lady Macbeth	Harriet Walter	Gregory Doran	Royal Shakespeare Company	Tour
29th February 1976	Iago	Keith Michell	Peter Dews	Chichester Festival Theatre Production	4th Hong Kong Arts Festival
29th February 1976	Othello	Topol	Peter Dews	Chichester Festival Theatre Production	4th Hong Kong Arts Festival
24th April 1882	Romeo	F W Wyndham	Edward Compton	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th April 1882	Juliet	Virginia Bateman	Edward Compton	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1991	Macbeth	Michael Pennington	Michael Bogdanov	English Shakespeare Company	Theatre Royal, Bath
1991	Lady Macbeth	Jenny Quayle	Michael Bogdanov	English Shakespeare Company	Theatre Royal, Bath
2010	King Lear	Derek Jacobi	Michael Grandage	unknown production company	Donmar Warehouse, London
1985	Macbeth	Bernard Hill	The People Show	The People Show	Leicester Haymarket
1985	Lady Macbeth	Julie Walters	The People Show	The People Show	Leicester Haymarket
1975	Iago	Edward Fox	Mervyn Willis	New Shakespeare Co.	Theatre Royal, Bath
1975	Desdemona	Lorna Heilbron	Mervyn Willis	New Shakespeare Co.	Theatre Royal, Bath
1975	Othello	Robert Stephens	Mervyn Willis	New Shakespeare Co.	Theatre Royal, Bath
5th June 1962	Macbeth	Eric Porter	Donald McWhinnie	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
5th June 1962	Lady Macbeth	Irene Worth	Donald McWhinnie	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2010	King Lear	Derek Jacobi	Michael Grandage	unknown production company	Donmar Warehouse, London
9th May 1963	Fool	Alec McCowen	Peter Brook	Royal Shakespeare Company	Tour
9th May 1963	King Lear	Paul Scofield	Peter Brook	Royal Shakespeare Company	Tour
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
24th November 1984	Macbeth	Louis Mellis	director unknown	Chester Gateway Co.	Chester Gateway Theatre
24th November 1984	Lady Macbeth	Michelle Newell	director unknown	Chester Gateway Co.	Chester Gateway Theatre
26th August 2010	Fool	Kathryn Hunter	David Farr	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
26th August 2010	King Lear	Greg Hicks	David Farr	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
20th September 1975	Iago	Keith Michell	Peter Dews	Chichester Festival Theatre Production	Chichester Festival Theatre
20th September 1975	Desdemona	Hannah Gordon	Peter Dews	Chichester Festival Theatre Production	Chichester Festival Theatre
20th September 1975	Othello	Topol	Peter Dews	Chichester Festival Theatre Production	Chichester Festival Theatre
20th June 1933	Romeo	John Wyse	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th June 1933	Juliet	Rachel Kempson	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th April 1933	Macbeth	George Hayes	Theodore Komisarjevsky	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th April 1933	Lady Macbeth	Fabia Drake	Theodore Komisarjevsky	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2008	Macbeth	Liam Brennan	director unknown	Royal Lyceum Edinburgh/Nottingham Playhouse	Royal LyceumTheatre,Edinburgh/Nottingham Playhouse
2008	Lady Macbeth	Allison McKenzie	director unknown	Royal Lyceum Edinburgh/Nottingham Playhouse	Royal LyceumTheatre,Edinburgh/Nottingham Playhouse
26th November 1983	Macbeth	Alfred Molina	Chris Bond	unknown production company	Liverpool Playhouse
26th November 1983	Lady Macbeth	Noreen Kershaw	Chris Bond	unknown production company	Liverpool Playhouse
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
7th August 1912	Iago	Henry Herbert	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th August 1912	Desdemona	Dorothy Green	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th August 1912	Othello	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
12th December 1962	Fool	Alec McCowen	Peter Brook	Royal Shakespeare Company	Aldwych Theatre, London
12th December 1962	King Lear	Paul Scofield	Peter Brook	Royal Shakespeare Company	Aldwych Theatre, London
21st June 1946	Macbeth	Robert Harris	Michael Macowan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st June 1946	Lady Macbeth	Valerie Taylor	Michael Macowan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st May 1991	Fool	Linda Kerr Scott	Nicholas Hytner	Royal Shakespeare Company	Barbican Theatre, London
1st May 1991	King Lear	John Wood	Nicholas Hytner	Royal Shakespeare Company	Barbican Theatre, London
16th August 1983	Macbeth	Bob Peck	Howard Davies	Royal Shakespeare Company	Barbican Theatre, London
16th August 1983	Lady Macbeth	Sara Kestelman	Howard Davies	Royal Shakespeare Company	Barbican Theatre, London
29th November 2008	Fool	Forbes Masson	Rupert Goold	Everyman Playhouse/Headlong/Young Vic	Everyman Theatre, Liverpool
29th November 2008	King Lear	Pete Postlethwaite	Rupert Goold	Everyman Playhouse/Headlong/Young Vic	Everyman Theatre, Liverpool
18th November 2006	King Lear	Zho Ye Mang	David K S Tse	Royal Shakespeare Company	The Cube, Royal Shakespeare Theatre, Stratford-upon-Avon
31st August 1991	Macbeth	Peter Woodward	William Gaunt	New Shakespeare Co.	Open Air Theatre, Regent’s Park
31st August 1991	Lady Macbeth	Nichola McAuliffe	William Gaunt	New Shakespeare Co.	Open Air Theatre, Regent’s Park
28th July 2007	Lady Macbeth	Eleanor Kent	Claire Warden	The Priory Players	Trinity Street Gardens, Marshall Legal LLP, Colchester
1st July 1931	Macbeth	Randle Ayrton	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st July 1931	Lady Macbeth	Dorothy Massingham	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th February 1991	Fool	Linda Kerr Scott	Nicholas Hytner	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
16th February 1991	Lear	John Wood	Nicholas Hytner	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
17th August 2008	Fool	Danny Lee Wynter	Dominic Dromgoole	unknown production company	Shakespeare’s Globe
17th August 2008	King Lear	David Calder	Dominic Dromgoole	unknown production company	Shakespeare’s Globe
8th March 1983	Macbeth	Bob Peck	Howard Davies	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
8th March 1983	Lady Macbeth	Sara Kestelman	Howard Davies	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
6th November 1962	Fool	Alec McCowen	Peter Brook	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
6th November 1962	King Lear	Paul Scofield	Peter Brook	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
10th July 1930	Romeo	George Hayes	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
10th July 1930	Juliet	Joyce Bland	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st July 2007	Macbeth	Patrick O’Kane	Conall Morrison	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
21st July 2007	Lady Macbeth	Derbhle Crotty	Conall Morrison	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
20th April 1931	Macbeth	Randle Ayrton	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1931	Lady Macbeth	Dorothy Massingham	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1999	Macbeth	Antony Sher	Gregory Doran	unknown production company	Theatre Royal, Bath
1999	Lady Macbeth	Harriet Walter	Gregory Doran	unknown production company	Theatre Royal, Bath
1990	King Lear	John Wood	Nicholas Hytner	unknown production company	Barbican Theatre, London
1st December 1982	Macbeth	Christopher Martin	director unknown	unknown production company	New Vic Theatre, Newcastle under Lyme
1st December 1982	Lady Macbeth	Mary Jo Randle	director unknown	unknown production company	New Vic Theatre, Newcastle under Lyme
18th July 1972	Iago	Emrys James	John Barton	Royal Shakespeare Company	Aldwych Theatre, London
18th July 1972	Desdemona	Lisa Harrow	John Barton	Royal Shakespeare Company	Aldwych Theatre, London
18th July 1972	Othello	Brewster Mason	John Barton	Royal Shakespeare Company	Aldwych Theatre, London
25th April 1930	Romeo	George Hayes	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1930	Juliet	Joyce Bland	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th April 1944	Macbeth	George Hayes	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th April 1944	Lady Macbeth	Patricia Jessel	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
4th May 1989	Macbeth	Miles Anderson	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
4th May 1989	Lady Macbeth	Amanda Root	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
20th November 2004	King Lear	Corin Redgrave	Bill Alexander	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
19th July 1930	Macbeth	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
19th July 1930	Lady Macbeth	Fabia Drake	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th November 1999	Macbeth	Antony Sher	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
16th November 1999	Lady Macbeth	Harriet Walter	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
1990	Fool	David Bradley	Deborah Warner	National Theatre	Lyttelton Theatre, National Theatre
1990	King Lear	Brian Cox	Deborah Warner	National Theatre	Lyttelton Theatre, National Theatre
24th April 1911	Iago	Herbert Grimwood	Oscar Asche	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th April 1911	Desdemona	Lily Brayton	Oscar Asche	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th April 1911	Othello	Oscar Asche	Oscar Asche	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
31st March 1982	Macbeth	Bob Peck	Howard Davies	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
31st March 1982	Lady Macbeth	Sara Kestelman	Howard Davies	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
24th February 2007	Macbeth	Gabriel Paul Gawin	Grzegorz Bral	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
24th February 2007	Lady Macbeth	Anna Zubrzycki	Grzegorz Bral	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
14th September 1929	Romeo	John Gielgud	Harcourt Williams	Old Vic Co.	Old Vic, London
14th September 1929	Juliet	Adele Dixon	Harcourt Williams	Old Vic Co.	Old Vic, London
5th May 1930	Macbeth	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th May 1930	Lady Macbeth	Fabia Drake	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
14th October 2004	King Lear	Corin Redgrave	Bill Alexander	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
26th November 1990	Fool	Linda Kerr Scott	Nicholas Hytner	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
26th November 1990	Lear	John Wood	Nicholas Hytner	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
3rd March 1972	Iago	Emrys James	John Barton	Royal Shakespeare Company	Tour
3rd March 1972	Desdemona	Lisa Harrow	John Barton	Royal Shakespeare Company	Tour
3rd March 1972	Othello	Brewster Mason	John Barton	Royal Shakespeare Company	Tour
31st July 1999	Macbeth	Peter McKay	Eddie McKay	The Priory Players	Trinity Street Gardens, Marshall Sutton Jones, Colchester
31st July 1999	Lady Macbeth	Sara Green	Eddie McKay	The Priory Players	Trinity Street Gardens, Marshall Sutton Jones, Colchester
8th July 1942	Macbeth	John Gielgud	John Gielgud	unknown production company	Piccadilly Theatre, London
8th July 1942	Lady Macbeth	Gwen Ffrangcon-Davies	John Gielgud	unknown production company	Piccadilly Theatre, London
11th March 1989	Macbeth	Miles Anderson	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
11th March 1989	Lady Macbeth	Amanda Root	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
1930	Macbeth	John Gielgud	Harcourt Williams	Old Vic Co.	Old Vic, London
1930	Lady Macbeth	Martita Hunt	Harcourt Williams	Old Vic Co.	Old Vic, London
1990	Fool	Emma Thompson	Kenneth Branagh	Renaissance Theatre Company	UK Tour
1990	King Lear	Richard Briers	Kenneth Branagh	Renaissance Theatre Company	UK Tour
2011	Macbeth	Danny Edge	director unknown	Jadis Shadows Productions	Attic Theatre, Cox’s Yard, Stratford-upon-Avon *Preview Presentation*
2011	Lady Macbeth	James Tudor	director unknown	Jadis Shadows Productions	Attic Theatre, Cox’s Yard, Stratford-upon-Avon *Preview Presentation*
1998	Macbeth	Rufus Sewell	John Crowley	unknown production company	Theatre Royal, Bath
1998	Lady Macbeth	Sally Dexter	John Crowley	unknown production company	Theatre Royal, Bath
29th October 1974	Macbeth	Nicol Williamson	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
29th October 1974	Lady Macbeth	Helen Mirren	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
30th April 1907	Iago	E Lyall Swete	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th April 1907	Desdemona	Evelyn Millard	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th April 1907	Othello	Lewis Waller	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2001	King Lear	Oliver Ford Davies	Jonathan Kent	unknown production company	Almeida Theatre, London, Islington
14th April 1942	Macbeth	George Skillan	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
14th April 1942	Lady Macbeth	Margaretta Scott	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
19th April 1883	Macbeth	John Wainwright	Elliot Galer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
19th April 1883	Lady Macbeth	Mrs Charles Calvert	Elliot Galer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2011	Macbeth	Danny Edge	director unknown	Jadis Shadows Productions	Attic Theatre, Cox’s Yard, Stratford-upon-Avon *Preview Presentation*
2011	Lady Macbeth	James Tudor	director unknown	Jadis Shadows Productions	Attic Theatre, Cox’s Yard, Stratford-upon-Avon *Preview Presentation*
7th November 1972	Macbeth	Anthony Hopkins	Michael Blakemore	National Theatre	Old Vic, London
