person not found on wiki	7th March 2009	Othello	Patrice Naiambana	Director:Kathryn Hunter	None
person not found on wiki	28th April 1886	Othello	F R Benson	Director:F R Benson	None
no birthday on article	17th July 2004	Othello	Sello Maake Ka-Ncube	Director:Gregory Doran	unknown age
person not found on wiki	15th July 1961	Othello	Don Gunderson	Director:Nikos Psacharopoulos	None
7 September 1913	25th November 1952	Othello	Anthony Quayle	Director:Anthony Quayle	39
no birthday on article	8th March 1929	Othello	Scott Sunderland	Director:H K Ayliff	unknown age
9 October 1923	14th August 1980	Othello	Donald Sinden	Director:Ronald Eyre	56
person not found on wiki	23rd April 1930	Othello	Wilfrid Walter	Director:W Bridges-Adams	None
person not found on wiki	27th November 1956	Othello	Joseph O Conor	Director:John Moody	None
March 5, 1882	18th April 1922	Othello	William Stack	Director:W Bridges-Adams	40
7 September 1913	16th March 1954	Othello	Anthony Quayle	Director:Anthony Quayle	40
22 May 1907	unknown opening	Othello	Laurence Olivier	Director:John Dexter	unknown age
21 January 1922	14th March 1980	Othello	Paul Scofield	Director:Peter Hall	58
14 January 1876	4th April 1927	Othello	Robert Loraine	Director:A.E. Filmer	51
April 7, 1952	21st April 1989	Othello	Clarke Peters	Director:Hugh Quarshie	37
no birthday on article	29th February 1976	Othello	Topol	Director:Peter Dews	unknown age
person not found on wiki	7th August 1912	Othello	F R Benson	Director:F R Benson	None
14 July 1931	unknown opening	Othello	Robert Stephens	Director:Mervyn Willis	unknown age
12 October 1884	17th June 1949	Othello	Godfrey Tearle	Director:Godfrey Tearle	64
person not found on wiki	15th April 1902	Othello	F R Benson	Director:F R Benson	None
1 December 1926	11th February 1978	Othello	Keith Michell	Director:Peter Dews	51
14 April 1904	10th October 1961	Othello	John Gielgud	Director:Franco Zeffirelli	57
26 January 1871	24th April 1911	Othello	Oscar Asche	Director:Oscar Asche	40
person not found on wiki	28th April 1897	Othello	F R Benson	Director:F R Benson	None
person not found on wiki	11th May 1905	Othello	F R Benson	Director:F R Benson	None
30 August 1922	20th November 1954	Othello	Brewster Mason	Director:Stuart Burge	32
1 December 1926	6th May 1978	Othello	Keith Michell	Director:Peter Dews	51
30 August 1922	18th July 1972	Othello	Brewster Mason	Director:John Barton	49
25 March 1897	11th April 1939	Othello	John Laurie	Director:Robert Atkins	42
no birthday on article	6th January 2000	Othello	Ray Fearon	Director:Michael Attenborough	unknown age
no birthday on article	6th May 2000	Othello	Ray Fearon	Director:Michael Attenborough	unknown age
19 December 1902	unknown opening	Othello	Ralph Richardson	Director:Tyrone Guthrie	unknown age
22 May 1907	unknown opening	Othello	Laurence Olivier	Director:John Dexter	unknown age
9 October 1923	6th August 1979	Othello	Donald Sinden	Director:Ronald Eyre	55
28 March 1866	31st July 1916	Othello	Jerrold Robertshaw	Director:Ben Greet	50
3 October 1893	3rd April 1945	Othello	George Skillan	Director:Robert Atkins	51
30 August 1922	3rd March 1972	Othello	Brewster Mason	Director:John Barton	49
no birthday on article	20th November 1999	Othello	Ray Fearon	Director:Michael Attenborough	unknown age
person not found on wiki	unknown opening	Othello	Damian Myerscough	Director:Andrew Manley	unknown age
12 October 1884	30th July 1948	Othello	Godfrey Tearle	Director:Godfrey Tearle	63
9 October 1923	26th February 1980	Othello	Donald Sinden	Director:Ronald Eyre	56
person not found on wiki	21st July 1924	Othello	Baliol Holloway	Director:W Bridges-Adams	None
person not found on wiki	21st April 1890	Othello	Osmond Tearle	Director:Osmond Tearle	None
no birthday on article	3rd April 2004	Othello	Sello Maake Ka-Ncube	Director:Gregory Doran	unknown age
1 December 1926	unknown opening	Othello	Keith Michell	Director:Peter Dews	unknown age
7 September 1913	29th January 1953	Othello	Anthony Quayle	Director:Anthony Quayle	39
1 December 1926	25th March 1978	Othello	Keith Michell	Director:Peter Dews	51
30 August 1922	9th September 1971	Othello	Brewster Mason	Director:John Barton	49
March 5, 1882	27th July 1922	Othello	William Stack	Director:W Bridges-Adams	40
person not found on wiki	unknown opening	Othello	Leo Wringer	Director:Edward Hall	unknown age
person not found on wiki	22nd April 1924	Othello	Baliol Holloway	Director:W Bridges-Adams	None
8 December 1965	1st August 1997	Othello	David Harewood	Director:Sam Mendes	31
1 December 1926	8th April 1978	Othello	Keith Michell	Director:Peter Dews	51
3 November 1860	30th April 1907	Othello	Lewis Waller	Director:F R Benson	46
person not found on wiki	20th April 1943	Othello	Baliol Holloway	Director:Milton Rosmer	None
8 December 1965	1st August 1997	Othello	David Harewood	Director:Sam Mendes	31
16 April 1911	unknown opening	Othello	Guy Burgess	Director:Christopher Geelan	unknown age
no birthday on article	20th September 1975	Othello	Topol	Director:Peter Dews	unknown age
March 2, 1829	27th April 1900	Othello	Hermann Vezin	Director:F R Benson	71
1 December 1926	25th February 1978	Othello	Keith Michell	Director:Peter Dews	51
no birthday on article	21st April 1999	Othello	Ray Fearon	Director:Michael Attenborough	unknown age
person not found on wiki	12th April 2008	Romeo	Benedict Fogarty	Director:Barrie Rutter	None
3 October 1978	unknown opening	Romeo	Christian Coulson	Director:Josie Rourke	unknown age
no birthday on article	25th October 2008	Romeo	David Dawson	Director:Neil Bartlett	unknown age
18 January 1960	11th November 1989	Romeo	Mark Rylance	Director:Terry Hands	29
no birthday on article	25th October 2008	Romeo	David Dawson	Director:Neil Bartlett	unknown age
18 January 1960	5th April 1989	Romeo	Mark Rylance	Director:Terry Hands	29
no birthday on article	25th October 2008	Romeo	David Dawson	Director:Neil Bartlett	unknown age
person not found on wiki	unknown opening	Romeo	Oscar Pearce	Director:John Sheehan	unknown age
18 January 1960	4th January 1990	Romeo	Mark Rylance	Director:Terry Hands	29
person not found on wiki	unknown opening	Romeo	Howard Southern	Director:Noreen Craven	unknown age
no birthday on article	25th October 2003	Romeo	Jack Laskey	Director:unknown	unknown age
no birthday on article	4th December 2008	Romeo	David Dawson	Director:Neil Bartlett	unknown age
no birthday on article	unknown opening	Romeo	Daniel Hawksford	Director:Terry Hands	unknown age
10 July 1977	4th September 2000	Romeo	Chiwetel Ejiofor	Director:Tim Supple	23
18 April 1971	17th January 2001	Romeo	David Tennant	Director:Michael Boyd	29
person not found on wiki	6th October 1913	Romeo	Murray Carrington	Director:F R Benson	None
13 June 1892	11th August 1919	Romeo	Basil Rathbone	Director:W Bridges-Adams	27
no birthday on article	5th July 1998	Romeo	Ray Fearon	Director:Michael Attenborough	unknown age
no birthday on article	21st April 1934	Romeo	John Wyse	Director:W Bridges-Adams	unknown age
13 June 1892	13th August 1915	Romeo	Basil Rathbone	Director:F R Benson	23
person not found on wiki	26th July 1911	Romeo	Murray Carrington	Director:F R Benson	None
28 October 1913	16th April 1936	Romeo	Peter Glenville	Director:Randle Ayrton	22
1977	14th October 2006	Romeo	Rupert Evans	Director:Nancy Meckler	29
no birthday on article	7th June 1945	Romeo	David Peel	Director:Robert Atkins	unknown age
12 October 1937	6th March 1967	Romeo	Gawn Grainger	Director:Val May	29
5 June 1919	5th April 1947	Romeo	Laurence Payne	Director:Peter Brook	27
person not found on wiki	27th July 2013	Romeo	Boris Mitkov	Director:unknown	None
no birthday on article	2nd December 1971	Romeo	Richard Kay	Director:Peter James	unknown age
19 June 1957	28th August 1991	Romeo	Michael Maloney	Director:David Leveaux	34
27 October 1953	unknown opening	Romeo	Peter Firth	Director:Bill Bryden	unknown age
person not found on wiki	25th August 1913	Romeo	Murray Carrington	Director:F R Benson	None
21 August 1879	30th April 1908	Romeo	Henry Ainley	Director:F R Benson	28
no birthday on article	unknown opening	Romeo	Clarence Smith	Director:Andrew Hay	unknown age
17 April 1959	14th April 1987	Romeo	Sean Bean	Director:Michael Bogdanov	28
no birthday on article	1st June 1974	Romeo	Martin Connor	Director:Ian Mullins	unknown age
12 September 1931	13th September 1967	Romeo	Ian Holm	Director:Karolos Koun	36
13 June 1892	20th April 1915	Romeo	Basil Rathbone	Director:F R Benson	22
no birthday on article	12th December 1958	Romeo	Richard Johnson	Director:Glen Byam Shaw	unknown age
person not found on wiki	15th August 1914	Romeo	Murray Carrington	Director:F R Benson	None
17 April 1959	21st February 1987	Romeo	Sean Bean	Director:Michael Bogdanov	27
no birthday on article	25th February 1985	Romeo	Simon Templeman	Director:John Caird	unknown age
18 April 1971	5th July 2000	Romeo	David Tennant	Director:Michael Boyd	29
person not found on wiki	2nd May 1941	Romeo	Godfrey Kenton	Director:B Iden Payne	None
30 June 1950	unknown opening	Romeo	Leonard Whiting	Director:Franco Zeffirelli	unknown age
8 November 1974	8th October 2004	Romeo	Matthew Rhys	Director:Peter Gill	29
person not found on wiki	27th April 1912	Romeo	Murray Carrington	Director:F R Benson	None
12 October 1937	6th March 1967	Romeo	Gawn Grainger	Director:Val May	29
no birthday on article	25th October 2008	Romeo	David Dawson	Director:Neil Bartlett	unknown age
no birthday on article	25th October 2008	Romeo	David Dawson	Director:Neil Bartlett	unknown age
14 February 1952	9th October 1981	Romeo	Anton Lesser	Director:Ron Daniels	29
21 February 1940	5th June 1976	Romeo	Peter McEnery	Director:George Murcell	36
no birthday on article	20th June 1933	Romeo	John Wyse	Director:W Bridges-Adams	unknown age
1 October 1928	27th April 1954	Romeo	Laurence Harvey	Director:Glen Byam Shaw	25
no birthday on article	16th August 1979	Romeo	Michael Thomas	Director:Christopher Selbie	unknown age
19 June 1957	24th June 1992	Romeo	Michael Maloney	Director:David Leveaux	35
25 May 1939	26th March 1977	Romeo	Ian McKellen	Director:Trevor Nunn	37
no birthday on article	25th April 1930	Romeo	George Hayes	Director:W Bridges-Adams	unknown age
12 October 1937	6th March 1967	Romeo	Gawn Grainger	Director:Val May	29
no birthday on article	5th November 1997	Romeo	Ray Fearon	Director:Michael Attenborough	unknown age
29 April 1957	10th October 1983	Romeo	Daniel Day-Lewis	Director:John Caird	26
person not found on wiki	24th April 1897	Romeo	F R Benson	Director:F R Benson	None
no birthday on article	16th April 1926	Romeo	Sebastian Shaw	Director:W Bridges-Adams	unknown age
22 May 1907	9th May 1940	Romeo	Laurence Olivier	Director:Laurence Olivier	32
person not found on wiki	17th April 1902	Romeo	F R Benson	Director:F R Benson	None
no birthday on article	13th April 1996	Romeo	Tom Bevan	Director:Zoe Seaton	unknown age
17 April 1959	8th April 1986	Romeo	Sean Bean	Director:Michael Bogdanov	26
1970	5th April 1995	Romeo	Zubin Varla	Director:Adrian Noble	25
no birthday on article	unknown opening	Romeo	Matthew Lewis	Director:Simon Parry	unknown age
no birthday on article	8th April 1958	Romeo	Richard Johnson	Director:Glen Byam Shaw	unknown age
no birthday on article	1st May 1984	Romeo	Simon Templeman	Director:John Caird	unknown age
14 February 1952	23rd February 1981	Romeo	Anton Lesser	Director:Ron Daniels	29
25 May 1939	29th March 1976	Romeo	Ian McKellen	Director:Trevor Nunn	36
no birthday on article	unknown opening	Romeo	Joe Shaw	Director:Antony Tuckey	unknown age
no birthday on article	5th July 1929	Romeo	George Hayes	Director:W Bridges-Adams	unknown age
person not found on wiki	24th April 1882	Romeo	F W Wyndham	Director:Edward Compton	None
person not found on wiki	23rd April 1888	Romeo	F R Benson	Director:F R Benson	None
person not found on wiki	21st April 1885	Romeo	Felix Pitt	Director:Charles Bernard	None
no birthday on article	15th August 1961	Romeo	Brian Murray	Director:Peter Hall	unknown age
1970	23rd April 1996	Romeo	Zubin Varla	Director:Adrian Noble	26
21 March 1946	28th March 1973	Romeo	Timothy Dalton	Director:Terry Hands	27
no birthday on article	10th July 1930	Romeo	George Hayes	Director:W Bridges-Adams	unknown age
person not found on wiki	21st April 1884	Romeo	Felix Pitt	Director:Charles Bernard	None
14 April 1904	14th September 1929	Romeo	John Gielgud	Director:Harcourt Williams	25
21 April 1918	26th April 1938	Romeo	Francis James	Director:B Iden Payne	20
19 June 1957	7th March 1992	Romeo	Michael Maloney	Director:David Leveaux	34
no birthday on article	10th July 1926	Romeo	Sebastian Shaw	Director:W Bridges-Adams	unknown age
person not found on wiki	18th April 2009	Romeo	Damien Gulde	Director:Marisa King	None
person not found on wiki	27th April 1905	Romeo	F R Benson	Director:F R Benson	None
14 February 1952	23rd April 1980	Romeo	Anton Lesser	Director:Ron Daniels	28
1970	9th March 1996	Romeo	Zubin Varla	Director:Adrian Noble	26
25 May 1939	5th July 1977	Romeo	Ian McKellen	Director:Trevor Nunn	38
4 in 2012	unknown opening	Romeo	Simon Scardifield	Director:Irina Brown	unknown age
person not found on wiki	25th April 1893	Romeo	G Hippisley	Director:F R Benson	None
